Department,Extracurricular_Activities,Internet_Access_at_Home,Midterm_Score,Assignments_Avg,Projects_Score,Quizzes_Avg,Attendance (%),Phone_Screen_Time (hrs/day),Sleep_Hours_per_Night,Study_Hours_per_Week,Overall_Percentage,Grade
Civil,Yes,No,63,64,62,60,81,6.933279619509545,4.842721589310251,20.607260019581744,66.0,C
Civil,No,No,45,50,41,57,53,4.0010132309350395,4.312822627644379,8.040474659081074,49.2,F
Civil,Yes,Yes,86,88,86,85,76,2.2636275987469654,5.049882340485058,18.131460469539583,84.2,A
IT,No,Yes,39,54,41,55,64,4.736434756145263,7.82114478400729,12.492294146864115,50.6,F
Mechanical,No,No,58,34,41,38,48,4.551000287034443,6.836441451831092,15.249532983907066,43.8,F
Civil,No,No,46,57,41,33,53,5.196231730506598,5.124217484695274,12.181645774793699,46.0,F
IT,Yes,Yes,84,88,83,87,97,6.484510518115362,4.042052898166614,24.0472473594371,87.8,A
EEE,No,No,82,86,80,85,78,6.9367646451094105,7.788645851600991,27.12137794240011,82.2,A
EEE,No,Yes,62,61,68,60,98,4.953944196997021,6.81336381807573,10.0619641035345,69.8,C
Mechanical,Yes,No,96,96,90,98,77,4.22377648091898,7.367994211560246,23.21226692904033,91.4,A+
Civil,Yes,No,58,39,54,52,34,2.118498934794993,5.532153401673048,8.888502287512182,47.4,F
IT,Yes,No,68,61,67,62,76,3.8803929848341094,6.860405355049869,17.175384792506826,66.8,C
Mechanical,Yes,No,87,80,82,80,61,2.580877425563744,4.704099020164535,26.655821756691758,78.0,A
IT,No,Yes,66,65,67,68,87,6.478585077389057,7.354139630614947,19.59330625400312,70.6,C
Mechanical,No,No,62,61,66,66,68,5.536810909992868,5.457163018694316,10.76376622675917,64.6,C
Mechanical,Yes,No,98,93,95,90,68,5.21947317416309,5.0838305700605195,8.329628130593743,88.8,A+
IT,Yes,No,94,97,97,94,68,5.900239909404731,4.417616518992325,14.977504701843076,90.0,A+
EEE,Yes,No,38,43,42,53,62,1.4802068942660196,6.149535369757473,9.003206004616006,47.6,F
EEE,Yes,Yes,97,90,99,93,60,2.2916471354946415,4.837397293346841,14.26180256978455,87.8,A+
Civil,No,Yes,97,93,96,99,73,3.891218222533879,4.276531144746478,15.929134720420663,91.6,A+
Mechanical,Yes,Yes,64,63,61,61,82,4.025589528437296,6.67173494182297,15.735469671306333,66.2,C
Mechanical,No,Yes,68,62,61,64,60,2.8583125749835423,4.8349701337135595,28.60665399138877,63.0,C
EEE,No,Yes,65,63,62,67,89,5.9428559494429996,7.9454516067875245,18.050585441608717,69.2,C
Civil,Yes,Yes,48,31,39,48,50,7.2818487843465105,5.330293967506495,28.62222565537384,43.2,F
Mechanical,No,No,82,87,81,81,72,1.558005512310995,6.732457142892186,28.314167717649024,80.6,A
EEE,No,No,92,98,92,95,76,1.0694667478948494,5.8563806378140155,29.087481022189706,90.6,A+
EEE,No,No,94,98,97,92,94,2.7501151445127325,6.322176049375639,26.67791518024305,95.0,A+
IT,No,No,43,47,57,41,44,3.6939938374513743,7.104466393654002,15.791294064849025,46.4,F
Mechanical,No,No,34,49,58,46,39,4.161456792782564,5.739836425404867,7.7993242621748315,45.2,F
EEE,Yes,No,81,84,84,86,76,5.690227764652968,5.873320743735254,24.33881854662218,82.2,A
IT,Yes,Yes,81,85,87,82,70,2.741733189139523,5.63155843402912,11.990907962330155,81.0,A
Civil,No,Yes,98,90,96,95,85,7.233690965179265,6.374369814216195,21.97755797861224,92.8,A+
Mechanical,Yes,No,39,55,54,50,57,4.132501907665581,4.656086978515053,13.652600722127588,51.0,F
Civil,No,No,64,68,63,67,99,2.8565924676503487,4.5175237242701645,17.77522089206532,72.2,C
Mechanical,Yes,Yes,80,80,81,82,90,3.984228057934909,5.33481683030252,12.911719601537465,82.6,A
IT,No,Yes,37,34,37,41,44,6.245346258560627,5.601300733311154,7.068467118771425,38.6,F
Mechanical,Yes,No,78,71,72,71,68,1.3748125562487243,6.837088046679252,18.30277834592509,72.0,B
IT,No,Yes,68,64,62,65,90,6.868889118171595,7.422044701546031,25.775988177678204,69.8,C
Mechanical,Yes,No,77,75,72,70,77,5.648518848398838,5.020348889685593,8.175839399330794,74.2,B
IT,Yes,No,97,91,95,96,61,7.141611503495688,6.963074471016817,22.4253935248817,88.0,A+
Mechanical,No,No,75,73,75,77,99,1.8949481589542692,6.9559682526249755,14.922199455622973,79.8,B
Civil,No,Yes,40,37,35,54,59,4.033665936804586,5.835666097194942,29.239301295913958,45.0,F
IT,No,Yes,64,65,66,66,93,3.606804662247493,7.105565474610904,19.898170302918345,70.8,C
Mechanical,No,No,73,74,73,71,71,5.719344816305005,7.2170446175138,21.47888861500336,72.4,B
Mechanical,Yes,No,76,75,74,71,96,1.547921365109131,7.73365328179822,14.078314756486556,78.4,B
IT,Yes,Yes,86,84,85,87,60,5.285930359857107,4.066703253959357,9.869337442180647,80.4,A
Civil,Yes,Yes,67,67,65,68,62,5.62718940764057,6.645763353803099,26.198104056960272,65.8,C
Mechanical,Yes,Yes,66,60,60,66,84,6.296229085728383,4.207644678676251,25.93203184247646,67.2,C
IT,Yes,Yes,52,57,45,33,47,7.574382029780335,7.236983347013931,25.515639826679866,46.8,F
EEE,No,Yes,66,68,62,67,62,7.862740635524854,5.512565349375119,5.63809611392783,65.0,C
Mechanical,No,No,92,98,96,93,70,3.9256222220090513,7.87032220608099,18.699297081202182,89.8,A+
EEE,Yes,No,35,40,58,42,40,4.735216810677995,4.537187857580747,28.31574914348399,43.0,F
EEE,No,No,94,94,94,90,73,7.906410860711929,7.860474785744183,5.12349952336024,89.0,A+
EEE,No,No,98,95,90,96,82,5.101053519174634,6.49913545115761,6.7943951556628255,92.2,A+
Civil,No,Yes,70,75,71,72,63,2.560650059904275,4.752234265916302,15.700483810991097,70.2,B
EEE,Yes,Yes,80,82,80,84,75,4.379958920870734,4.849142566674365,7.888959417015793,80.2,A
EEE,Yes,No,35,49,50,43,33,7.471460509712044,6.289418048110498,6.740907899376515,42.0,F
Mechanical,No,Yes,81,83,83,83,78,1.0668034714705865,4.3012057343938785,14.39631162954948,81.6,A
Civil,No,Yes,51,52,55,43,41,7.052744268099553,7.704029670413003,5.595151081458575,48.4,F
EEE,No,Yes,80,87,80,84,82,4.640943934492794,5.898884508512852,11.459816196759252,82.6,A
Civil,No,Yes,86,86,80,85,84,3.3947533460451584,5.719830479119286,25.77372927637671,84.2,A
EEE,Yes,No,84,83,84,83,67,4.053722184500101,6.633229758024248,15.942920623338534,80.2,A
EEE,Yes,No,68,63,64,66,77,2.60881369413345,5.914747189922364,15.151907309175833,67.6,C
Civil,Yes,Yes,83,88,87,82,68,2.544557417352239,4.552501172560989,26.477793941172912,81.6,A
IT,Yes,Yes,92,95,93,95,95,6.31348257480863,6.438524046627608,27.401019991430477,94.0,A+
EEE,Yes,Yes,32,47,44,37,47,1.53434949516517,6.621304285530611,17.210796511331946,41.4,F
IT,No,No,91,97,91,92,92,3.6054027427765347,5.3321394872215935,27.124107704514696,92.6,A+
EEE,No,Yes,96,99,98,91,78,3.967613690393114,4.611935203314251,10.88088962004962,92.4,A+
Civil,No,Yes,73,70,78,77,63,4.919182159038886,7.158694455171023,23.470126251967162,72.2,B
EEE,No,No,55,53,41,57,49,1.0967554286824628,6.18121280946303,15.57630985730037,51.0,F
Mechanical,Yes,Yes,64,64,67,63,79,3.9830608391550664,7.78337763625086,10.443225856175616,67.4,C
IT,No,No,92,95,91,97,76,2.6956185247719686,5.913039536780894,8.629912822116507,90.2,A+
Civil,Yes,No,53,33,47,46,36,2.241886920758654,4.053821030967255,15.4390654862004,43.0,F
Mechanical,No,No,74,78,75,70,65,6.214057509263957,4.318615710481692,6.214068082391542,72.4,B
EEE,No,Yes,85,82,84,81,76,6.264800328878824,6.051498969221071,13.02136356874609,81.6,A
IT,Yes,No,51,37,50,41,31,2.0226348984116025,6.529603580540786,19.823856823185082,42.0,F
IT,Yes,Yes,95,98,90,90,99,3.161840968051386,5.929057445008769,7.962308969210015,94.4,A+
Civil,Yes,No,40,57,39,56,44,6.165904675926131,7.67973892712558,6.048450357564179,47.2,F
IT,No,Yes,62,60,65,61,99,1.009335476435544,5.29539852298338,10.49835784576453,69.4,C
IT,Yes,No,71,72,71,74,65,5.61529689588801,5.175845505641194,10.395106276492335,70.6,B
Mechanical,Yes,Yes,90,97,95,96,84,3.565230744099785,5.584690766437022,22.386680167246553,92.4,A+
Civil,Yes,Yes,83,82,84,88,88,3.688298468737703,6.665071445916154,29.72088828472911,85.0,A
Mechanical,Yes,Yes,62,61,60,60,77,5.906787582046843,7.742753510190504,21.641843405732278,64.0,C
Civil,No,No,35,55,34,56,40,5.620018232022196,5.155831276562869,8.51858408477883,44.0,F
IT,Yes,Yes,96,90,97,92,93,3.379124746376463,6.899067086115046,6.633908519973559,93.6,A+
Mechanical,Yes,Yes,86,81,83,84,62,2.264602789179122,7.790744708257119,10.469292710271992,79.2,A
Mechanical,No,No,47,43,32,46,65,5.968789524439132,6.1097443397169116,17.8638272833445,46.6,F
IT,Yes,Yes,44,43,30,46,62,3.334199143721531,5.76607478604346,18.229752468664174,45.0,F
Mechanical,No,No,67,67,61,65,63,1.7948818069044568,4.456201190821595,13.691793536722784,64.6,C
EEE,No,Yes,73,70,73,73,83,5.884579231437667,4.328932886042402,15.456602022564393,74.4,B
EEE,Yes,Yes,85,87,82,80,62,5.04944755760531,6.773688512225236,22.51528740986129,79.2,A
Civil,Yes,No,94,99,94,97,99,6.657928076891563,5.015284312626779,11.145185982653825,96.6,A+
Civil,No,No,84,85,81,87,61,6.381349265048122,5.06235039322944,24.180834853980574,79.6,A
Civil,No,Yes,98,94,93,95,81,7.052803344234782,6.433945650639165,17.670960795512066,92.2,A+
IT,No,No,81,86,80,85,97,4.669373897443151,6.667741670228868,11.678601746766233,85.8,A
Civil,No,No,80,80,80,84,66,4.5814700776330985,4.24402857202158,12.195782471290146,78.0,A
Mechanical,Yes,Yes,58,52,31,49,44,3.5465023611933995,6.9442160579311585,17.824471047858545,46.8,F
Civil,Yes,No,95,98,90,99,66,6.930361073235072,5.260588156530213,11.905933124378826,89.6,A+
IT,No,Yes,70,73,72,75,82,4.022129766899944,5.811992403319856,17.82206506273934,74.4,B
Civil,No,Yes,95,98,92,99,88,5.419152871643921,6.3667886492253025,22.56584432713791,94.4,A+
Civil,Yes,No,60,61,66,67,79,2.0166300835344066,4.119123149283684,28.338107817915766,66.6,C
EEE,Yes,No,53,33,46,39,52,5.271742848028634,6.833435744154645,21.5096610067836,44.6,F
IT,Yes,Yes,95,91,91,91,89,7.329110861456239,5.393021868093202,17.84973722899527,91.4,A+
EEE,Yes,No,53,44,56,41,34,1.690698931076393,7.9736804383302715,15.00951699659329,45.6,F
Civil,Yes,No,68,67,65,62,86,6.532906752234472,7.665083349374125,14.70917194178869,69.6,C
IT,No,No,61,61,62,65,60,5.02328983458783,5.312413903367287,25.50862537618826,61.8,C
Mechanical,Yes,Yes,86,80,88,85,93,3.814190518217685,6.915756800420629,24.4955221002517,86.4,A
Civil,Yes,Yes,45,34,50,42,63,7.682321600528378,4.623441470348308,9.730940063631206,46.8,F
Mechanical,Yes,Yes,42,30,47,34,67,6.353861779719266,5.621027122288431,23.70688435993142,44.0,F
EEE,Yes,No,60,67,60,64,93,3.6600515496852633,7.453214059380498,21.495333007201495,68.8,C
IT,No,No,60,62,68,63,74,2.9494440235017065,7.772652511413397,27.101752735393283,65.4,C
EEE,No,Yes,75,78,71,75,77,1.5666479141564924,6.3086865064959845,28.40600969518008,75.2,B
Civil,Yes,No,81,85,85,87,67,3.621837703657069,7.190929053392856,14.184768217426761,81.0,A
Mechanical,No,No,42,41,48,58,31,6.832355580752265,4.180671025989911,21.33144898709667,44.0,F
Mechanical,Yes,Yes,67,67,66,65,63,6.683007560368445,7.317653988993276,25.048658001126743,65.6,C
IT,No,Yes,84,80,81,87,60,6.225164901999798,7.574039885573272,23.919730572559924,78.4,A
Mechanical,Yes,Yes,86,81,83,85,86,3.886821423275063,4.783022425622498,17.8293770570509,84.2,A
EEE,No,No,67,62,61,61,66,6.427086128782521,7.206631051232256,21.238153218734226,63.4,C
IT,Yes,No,82,80,80,82,80,2.081645809933633,5.758251767091595,17.761503283661032,80.8,A
EEE,No,No,66,61,66,65,70,3.0443189066854055,6.379292397962308,5.687322240794367,65.6,C
Mechanical,No,No,52,42,38,50,37,4.799581656195162,7.828339269776875,27.468513627149456,43.8,F
IT,No,Yes,54,50,37,30,36,7.930610719429398,5.2899888734267755,26.073905705877884,41.4,F
IT,No,Yes,81,84,84,86,93,5.606384887028545,4.032236413368479,28.579370574032126,85.6,A
EEE,Yes,Yes,86,86,86,86,85,7.43744435619652,5.244778951216037,10.226453219521654,85.8,A
Civil,Yes,Yes,88,86,80,87,70,3.1423301636014003,4.254739070010067,9.42817860495635,82.2,A
IT,Yes,No,77,76,77,70,73,1.7076201592195042,5.23538909912648,20.28392532745956,74.6,B
Civil,Yes,No,67,61,62,63,84,7.913697890634445,5.893739612934774,25.06129363703734,67.4,C
IT,No,No,40,35,51,31,46,2.831341941034717,7.686406398629746,15.444808317456403,40.6,F
IT,No,No,96,98,96,98,78,2.5291022801831495,4.4809889060467025,6.70852338830651,93.2,A+
Civil,Yes,No,82,84,85,87,98,7.098761391790568,5.157763579872833,24.580386366416967,87.2,A
Civil,No,No,74,76,77,74,73,6.672123093863328,4.54015254672219,16.71629092490963,74.8,B
IT,No,Yes,98,98,90,91,63,6.954312404887965,6.2448911531301,18.08477278435916,88.0,A+
EEE,Yes,Yes,77,75,74,70,91,2.6748120392602472,5.122111287421603,25.511725409021338,77.4,B
EEE,No,No,87,87,85,80,67,4.823733200915957,4.357892491241548,15.449602137672839,81.2,A
IT,Yes,Yes,87,80,80,84,65,4.590279388631666,7.478424329899109,15.069395830822497,79.2,A
IT,Yes,Yes,72,70,72,78,73,1.4992609258897005,4.276920502982527,10.2596638623531,73.0,B
IT,Yes,Yes,39,37,36,58,39,5.04510173814475,7.847162990504896,10.94011242457565,41.8,F
Mechanical,Yes,Yes,93,98,99,92,87,5.694728677676279,6.803470543445728,10.100616643464466,93.8,A+
Mechanical,No,Yes,76,70,73,70,89,4.880258186585587,5.314983953398427,23.010842555644448,75.6,B
Mechanical,No,Yes,66,68,62,67,74,6.5451839535957514,5.979028958343218,12.499347703863313,67.4,C
EEE,Yes,No,85,81,87,87,89,3.829691494749274,7.973060785718986,26.71392570623652,85.8,A
IT,Yes,Yes,84,88,83,86,76,3.9735592693198827,5.542210005966677,27.885405036667585,83.4,A
Civil,Yes,No,46,57,47,33,38,5.307108230413461,5.501061884173758,14.851487995896429,44.2,F
Mechanical,No,No,74,73,75,71,94,5.62270786740622,6.921655011527171,16.331542084543077,77.4,B
Mechanical,No,No,91,99,92,92,80,3.4333345013787846,4.1272187259406605,18.717882730185217,90.8,A+
Mechanical,No,Yes,68,63,62,65,92,3.1906193214385095,6.296647998438331,17.51888186852465,70.0,C
IT,No,Yes,94,97,92,92,89,3.9578389981836124,4.168098700685621,23.49760301917326,92.8,A+
IT,No,No,99,91,94,94,97,7.041969653923027,7.521439874553668,10.917129842051969,95.0,A+
Mechanical,Yes,No,92,96,93,98,74,2.076538047676218,4.894457737985245,28.93307219736468,90.6,A+
Civil,No,Yes,57,57,56,42,41,3.712091321486643,4.3778644717529325,9.76876007808453,50.6,F
Mechanical,Yes,No,87,86,84,86,95,1.9089990939251673,6.7047829854261565,26.465002674562456,87.6,A
Civil,Yes,Yes,92,99,93,98,86,1.314379092969311,7.044031693981568,14.29310166005858,93.6,A+
IT,Yes,Yes,67,60,64,60,61,5.35815657593883,4.632530582877458,26.51511225874274,62.4,C
EEE,No,Yes,84,81,87,86,99,3.106764237421352,4.7361790882008545,23.911277199722797,87.4,A
EEE,No,No,68,63,65,60,61,7.5518117574662735,4.380260493028242,21.85057485983984,63.4,C
Civil,Yes,No,33,32,54,52,56,7.117350671496169,6.282211419799889,26.958390147189675,45.4,F
EEE,Yes,Yes,65,65,63,62,60,7.216061922018466,7.233529724957798,18.01317782022909,63.0,C
IT,Yes,Yes,70,70,78,78,68,7.795979385073902,7.789908937582498,27.114299676456564,72.8,B
IT,No,No,77,75,75,77,99,3.112842626250266,6.6011878962940305,13.225143241555822,80.6,B
IT,Yes,Yes,65,62,63,63,76,1.1993866738449006,7.536588851942888,23.70363172757853,65.8,C
IT,Yes,No,88,86,81,85,77,7.99690392275307,7.077795576328189,14.94664257543568,83.4,A
Mechanical,Yes,No,66,67,61,66,81,7.558561555228714,4.0045144901079315,27.35594574088821,68.2,C
IT,Yes,No,67,63,68,63,90,1.0767455719208034,4.67917055820379,21.31317194376047,70.2,C
Civil,Yes,No,85,80,87,81,67,5.272541054727099,6.185628296848528,11.24360448073388,80.0,A
IT,Yes,Yes,42,35,35,40,39,5.436970306184797,5.7089887849268175,27.484163223023174,38.2,F
Mechanical,Yes,No,49,40,37,44,63,6.929407336101865,4.680326053069321,14.182348690379202,46.6,F
EEE,No,No,77,74,73,75,93,4.9840568645820005,7.71242435791235,18.256580640958717,78.4,B
EEE,Yes,No,72,72,72,77,72,2.855244426983832,6.144769117128817,16.228705068305317,73.0,B
EEE,No,Yes,94,97,91,95,84,4.599407280065375,6.9449155301142005,15.910489968239826,92.2,A+
Civil,Yes,No,60,66,66,67,75,4.617604162834368,4.853791525304169,18.410738647458945,66.8,C
Civil,No,No,88,81,82,87,68,2.9112843352946474,4.708770004044764,12.356668415927858,81.2,A
Civil,No,No,99,93,94,98,75,4.152596553807296,7.024653315580984,13.689288105974551,91.8,A+
Mechanical,Yes,Yes,63,63,65,68,81,1.5519432139943778,5.1476141956484085,13.050805149387177,68.0,C
EEE,Yes,No,86,83,83,81,80,7.612951671707372,5.33951316054794,19.27134840696904,82.6,A
EEE,No,Yes,67,66,60,65,66,1.7859093083023672,6.906962260917279,28.60830589370729,64.8,C
EEE,Yes,No,84,82,87,86,91,2.4489552087154074,7.405622991565895,7.106609153896278,86.0,A
EEE,Yes,No,74,76,70,74,70,2.59444839132461,6.335433069232062,14.286583483361788,72.8,B
EEE,No,Yes,62,62,65,63,95,4.158148025813171,6.414578098023951,27.388003009520652,69.4,C
IT,Yes,No,82,87,81,87,88,2.1768266831840757,6.049042255505042,17.18437019803112,85.0,A
IT,No,No,61,61,68,64,80,4.726434095682402,5.070667039077771,27.789922164006853,66.8,C
IT,No,Yes,93,93,93,91,63,6.396890047724948,6.8342880184105175,16.839347210877214,86.6,A+
IT,No,No,65,61,62,64,93,5.749244843540125,7.816063216476748,17.775119088614673,69.0,C
IT,Yes,No,99,95,98,90,86,1.3266596424953079,7.895022075365837,10.819283510757606,93.6,A+
IT,Yes,No,61,67,60,60,63,6.966557444834305,7.026210640231265,20.262829102304003,62.2,C
Civil,Yes,No,34,34,58,47,58,7.623215933574417,5.125354344182547,19.882988644572375,46.2,F
Civil,Yes,No,51,44,38,48,65,7.181800009520238,5.864564591831257,10.222685800573174,49.2,F
Mechanical,No,No,92,97,97,93,93,5.582554808061682,4.6063802992003975,26.897077087926426,94.4,A+
IT,Yes,No,38,32,45,54,53,3.3674693699281413,5.348285448362333,5.781784443681685,44.4,F
IT,Yes,Yes,65,66,65,61,95,2.131267064167547,4.826448322723904,17.72102120326267,70.4,C
EEE,Yes,No,88,87,86,80,79,2.2382786557678873,7.949344634318184,16.102588922665465,84.0,A
EEE,No,Yes,98,93,92,90,93,1.175993707940909,6.777801824522835,7.055176592794542,93.2,A+
Civil,Yes,Yes,92,96,95,98,64,3.413469940508529,5.847373925100442,15.362901620419807,89.0,A+
IT,No,No,83,81,80,80,69,1.3875187185688667,6.152484040159253,6.763751592747365,78.6,A
Civil,No,Yes,75,78,73,77,63,7.863295584481498,5.975388058966246,5.242508873076056,73.2,B
Mechanical,Yes,No,85,84,80,83,97,3.0995944884391586,6.384327820953224,15.846098071381105,85.8,A
Mechanical,Yes,Yes,99,95,98,98,83,6.7274466812377325,6.126397858417723,26.996566934028998,94.6,A+
Mechanical,No,Yes,98,99,97,97,75,6.463678606707033,5.099224142192544,25.56535796284196,93.2,A+
Mechanical,Yes,Yes,72,74,75,71,66,3.4492682455317905,6.205269562651257,13.988578613000087,71.6,B
EEE,No,Yes,99,93,93,95,74,5.617405564763196,4.646479245143485,11.387333616390118,90.8,A+
IT,Yes,No,70,74,75,77,84,6.7666122494437655,4.412587043513444,28.575517741143404,76.0,B
IT,Yes,No,84,80,80,88,80,4.341452786856809,5.403276437340063,14.063994913977364,82.4,A
EEE,Yes,Yes,84,85,83,85,87,7.838758822886358,4.747725717765787,16.131850619117614,84.8,A
Civil,Yes,Yes,71,76,71,77,65,4.4050967099931215,6.954156157903631,26.67138032567665,72.0,B
Mechanical,No,No,60,65,63,64,70,7.5879823460208815,4.908596355347785,14.74065043395026,64.4,C
Mechanical,No,Yes,47,43,40,57,43,6.37887380179824,7.031750958424664,20.4464788515564,46.0,F
Civil,Yes,Yes,88,86,83,82,78,6.46243503918111,6.694806934168626,24.187470764767635,83.4,A
IT,Yes,No,81,82,81,82,97,7.892031274632791,6.665629218779676,12.135101711585563,84.6,A
Civil,No,Yes,81,85,87,87,82,3.1169365789497547,6.2536334579354165,25.09512226208688,84.4,A
IT,No,No,97,97,94,90,85,6.049754157744018,7.451522011649649,5.052596079397086,92.6,A+
EEE,Yes,Yes,68,68,65,68,93,2.324980054777722,6.413379861247014,5.783044630553994,72.4,C
IT,Yes,No,54,56,44,57,38,3.387505116990483,5.024428366402503,26.979535147289376,49.8,F
Civil,Yes,Yes,60,62,62,61,93,2.1372214968578316,6.402669070822423,17.280969398775092,67.6,C
Mechanical,Yes,Yes,95,92,98,96,75,7.888772233255485,6.671679995214508,20.866781831348536,91.2,A+
EEE,No,No,84,83,82,84,99,2.948579371638596,7.193172788836747,13.15634795102867,86.4,A
IT,Yes,Yes,60,62,62,60,88,4.571838523544544,5.735137608829491,19.831777324699807,66.4,C
Civil,Yes,Yes,63,65,65,65,92,3.3465622614950017,4.168179184303779,19.955943996297414,70.0,C
IT,No,No,86,88,84,81,66,6.6655868110586205,5.517133566910179,6.180621912368871,81.0,A
EEE,Yes,Yes,90,93,98,98,80,5.509044550331412,4.192744049573185,14.001261647524458,91.8,A+
EEE,Yes,No,70,73,78,77,63,2.3898000120774117,5.979313826485681,23.55775613834311,72.2,B
Civil,No,Yes,99,97,99,90,88,4.826796785695022,6.301637549144593,5.553536886815737,94.6,A+
EEE,Yes,Yes,64,66,60,63,62,2.8423475292606253,5.352431965038811,7.683849366152491,63.0,C
IT,No,Yes,87,81,86,87,67,7.3590418631556265,5.872276216937161,16.65748532349547,81.6,A
EEE,Yes,No,32,49,53,33,69,6.025449263749034,4.828725887577759,8.975628269160664,47.2,F
EEE,Yes,No,85,83,86,82,84,1.763095309486501,4.994159283709704,12.923565544182035,84.0,A
Civil,Yes,Yes,86,83,84,84,76,3.8235501351844725,6.705888573969644,9.748319155758978,82.6,A
Civil,Yes,No,85,83,81,80,89,6.6539165833083995,4.985392988969208,6.58133522246699,83.6,A
IT,Yes,No,64,63,65,60,79,1.6886984475487847,5.309252755318751,8.403411008762783,66.2,C
Mechanical,No,No,85,82,87,81,96,7.449152585490828,6.33276321710839,19.821004512702753,86.2,A
Mechanical,No,Yes,41,55,44,45,42,1.541054452053261,5.031480014192034,7.355559468687685,45.4,F
